514721;  Gemer;608;Revuca;600;Banskobystricky;
514756;  GemerskaVes;608;Revuca;600;Banskobystricky;
525677;  GemerskeTeplice;608;Revuca;600;Banskobystricky;
525685;  GemerskySad;608;Revuca;600;Banskobystricky;
514896;  Hrlica;608;Revuca;600;Banskobystricky;
525766;  Hucin;608;Revuca;600;Banskobystricky;
514977;  Chvalova;608;Revuca;600;Banskobystricky;
525774;  Chyzne;608;Revuca;600;Banskobystricky;
525791;  Jelsava;608;Revuca;600;Banskobystricky;
525812;  Kamenany;608;Revuca;600;Banskobystricky;
515574;  Levare;608;Revuca;600;Banskobystricky;
515159;  Levkuska;608;Revuca;600;Banskobystricky;
525901;  Licince;608;Revuca;600;Banskobystricky;
525928;  Lubenik;608;Revuca;600;Banskobystricky;
525944;  Magnezitovce;608;Revuca;600;Banskobystricky;
580384;  MokraLuka;608;Revuca;600;Banskobystricky;
525987;  Muran;608;Revuca;600;Banskobystricky;
525995;  MuranskaDlhaLuka;608;Revuca;600;Banskobystricky;
526002;  MuranskaHuta;608;Revuca;600;Banskobystricky;
526011;  MuranskaLehota;608;Revuca;600;Banskobystricky;
526029;  MuranskaZdychava;608;Revuca;600;Banskobystricky;
526037;  Nandraz;608;Revuca;600;Banskobystricky;
515256;  Otrocok;608;Revuca;600;Banskobystricky;
515302;  Ploske;608;Revuca;600;Banskobystricky;
515311;  Polina;608;Revuca;600;Banskobystricky;
526100;  Prihradzany;608;Revuca;600;Banskobystricky;
526118;  Rakos;608;Revuca;600;Banskobystricky;
515361;  Rasice;608;Revuca;600;Banskobystricky;
515370;  Ratkova;608;Revuca;600;Banskobystricky;
515400;  RatkovskeBystre;608;Revuca;600;Banskobystricky;
526142;  Revuca;608;Revuca;600;Banskobystricky;
526151;  RevuckaLehota;608;Revuca;600;Banskobystricky;
515507;  Rybnik;608;Revuca;600;Banskobystricky;
557820;  Sasa;608;Revuca;600;Banskobystricky;
526258;  Sirk;608;Revuca;600;Banskobystricky;
515523;  Skeresovo;608;Revuca;600;Banskobystricky;
526304;  Sivetice;608;Revuca;600;Banskobystricky;
515612;  Tornala;608;Revuca;600;Banskobystricky;
526321;  Turcok;608;Revuca;600;Banskobystricky;
515761;  Visnove;608;Revuca;600;Banskobystricky;
515833;  Ziar;608;Revuca;600;Banskobystricky;
557757;  Abovce;609;RimavskaSobota;600;Banskobystricky;
514489;  Babinec;609;RimavskaSobota;600;Banskobystricky;
514501;  Barca;609;RimavskaSobota;600;Banskobystricky;
514519;  Batka;609;RimavskaSobota;600;Banskobystricky;
514535;  Belin;609;RimavskaSobota;600;Banskobystricky;
